pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-3329.862037,0.000000,-1739.776708,0.000000,3329.862037,1739.776708,332.986204,173.977671,31.408201,31.356324,15.704101,15.678162,0.025641,40.000000,15.000000,0.756981,0.845806
-2997.013379,0.000000,-1428.462105,0.000000,2997.013379,1428.462105,299.701338,142.846211,26.432810,26.611086,13.216405,13.305543,0.038462,40.000000,10.000000,0.615939,0.712045
-5591.698831,0.000000,-3882.442250,0.000000,5591.698831,3882.442250,559.169883,388.244225,54.759744,55.560059,27.379872,27.780030,0.017544,40.000000,25.000000,1.506879,1.597309
-5591.698831,0.000000,-3882.442250,0.000000,5591.698831,3882.442250,559.169883,388.244225,54.759744,55.560059,27.379872,27.780030,0.017544,40.000000,25.000000,1.506879,1.597309
-5591.698831,0.000000,-3882.442250,0.000000,5591.698831,3882.442250,559.169883,388.244225,54.759744,55.560059,27.379872,27.780030,0.017544,40.000000,25.000000,1.506879,1.597309
-5591.698831,0.000000,-3882.442250,0.000000,5591.698831,3882.442250,559.169883,388.244225,54.759744,55.560059,27.379872,27.780030,0.017544,40.000000,25.000000,1.506879,1.597309
5.028018,0.000000,614.921947,0.000000,5.028018,614.921947,67.152778,61.492195,31.271300,37.667889,15.635650,18.833945,0.250000,430.000000,15.000000,0.656574,0.831303
6.283171,0.000000,614.921947,0.000000,6.283171,614.921947,67.152778,61.492195,31.271300,37.667889,15.635650,18.833945,0.250000,430.000000,15.000000,0.656574,0.831303
5882.260481,0.000000,951.254419,0.000000,5882.260481,951.254419,1154.918047,95.125442,25.810118,32.030593,12.905059,16.015296,0.071429,240.000000,10.000000,1.964305,0.743573
5131.575581,0.000000,951.254419,0.000000,5131.575581,951.254419,1154.918047,95.125442,25.810118,32.030593,12.905059,16.015296,0.071429,240.000000,10.000000,1.964305,0.743573
3866.144000,0.000000,5280.864270,0.000000,3866.144000,5280.864270,386.614400,528.086427,20.434271,23.330454,10.217136,11.665227,0.058824,60.000000,10.000000,0.891787,1.127933
3866.144000,0.000000,5280.864270,0.000000,3866.144000,5280.864270,386.614400,528.086427,20.434271,23.330454,10.217136,11.665227,0.058824,60.000000,10.000000,0.891787,1.127933
1744.251812,0.000000,862.679882,0.000000,1744.251812,862.679882,174.425181,86.267988,19.238461,20.792801,9.619231,10.396400,0.071429,170.000000,5.000000,0.565831,0.524745
6029.966032,0.000000,5543.133993,0.000000,6029.966032,5543.133993,602.996603,554.313399,32.579466,34.551291,16.289733,17.275645,0.142857,170.000000,15.000000,1.362666,1.383815
6029.966032,0.000000,5543.133993,0.000000,6029.966032,5543.133993,602.996603,554.313399,32.579466,34.551291,16.289733,17.275645,0.142857,170.000000,15.000000,1.362666,1.383815
1051.444565,0.000000,853.964497,0.000000,1051.444565,853.964497,105.144456,85.396450,18.345782,16.213626,9.172891,8.106813,0.071429,110.000000,5.000000,0.411487,0.432047
13.779541,0.000000,70.676457,0.000000,13.779541,70.676457,327.500000,1470.750000,1.700000,8.986166,0.850000,4.493083,0.200000,110.000000,0.000000,0.446546,2.112606
47.327302,0.000000,65.639510,0.000000,47.327302,65.639510,1129.600000,1470.750000,3.957500,8.986166,1.978750,4.493083,0.100000,50.000000,0.000000,1.495189,2.112606
10.565069,0.000000,12.444405,0.000000,10.565069,12.444405,170.000000,161.296875,5.276000,8.684878,2.638000,4.342439,0.200000,80.000000,0.000000,0.340568,0.364777
9.370460,0.000000,17.750454,0.000000,9.370460,17.750454,224.444444,180.176875,5.575938,7.611686,2.787969,3.805843,0.100000,80.000000,0.000000,0.393000,0.367546
