thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
3,58.709501,0.000000,16.712852,0.000000,58.709501,20.947420,1604.000000,156.800000,1.727273,5.350000,0.863636,2.675000,0.200000,20.000000,0.000000,0.000000,2.081016,0.225544
3,0.400848,0.000000,-0.502348,0.000000,0.400848,1.496261,74.683642,39.105469,1.433333,5.955511,0.716667,2.977756,0.333333,210.000000,0.000000,0.000000,0.040528,0.167178
3,5.716265,0.000000,0.924916,0.000000,5.716265,0.924916,134.375000,26.138889,1.633333,6.451125,0.816667,3.225562,0.200000,210.000000,0.000000,0.000000,0.201540,0.161120
3,-9.798017,0.000000,3.500701,0.000000,9.798017,4.850310,172.800000,173.986159,4.662500,5.286894,2.331250,2.643447,0.200000,190.000000,0.000000,0.000000,0.108503,0.324728
3,-8.501581,0.000000,-0.489998,0.000000,8.501581,6.370659,203.719008,60.992500,4.372500,14.985077,2.186250,7.492539,0.100000,280.000000,0.000000,0.000000,0.139434,0.374697
3,7.859159,0.000000,8.110209,0.000000,7.859159,8.110209,125.937500,75.755740,8.575193,10.941413,4.287596,5.470706,0.142857,50.000000,0.000000,0.000000,0.262479,0.312294
3,2.079369,0.000000,16.499610,0.000000,4.689163,16.499610,42.656636,279.100000,11.717146,12.348427,5.858573,6.174213,0.142857,50.000000,0.000000,5.000000,0.287180,0.603666
3,25.528304,0.000000,28.025907,0.000000,25.528304,28.025907,405.341403,517.562500,12.397137,12.475359,6.198569,6.237679,0.083333,40.000000,0.000000,5.000000,0.722519,0.889441
3,24.864603,0.000000,28.515903,0.000000,24.864603,28.515903,405.341403,517.562500,12.397137,12.475359,6.198569,6.237679,0.083333,40.000000,0.000000,5.000000,0.722519,0.889441
3,13.290573,0.000000,35.280025,0.000000,13.290573,35.280025,216.690306,1074.727421,13.740715,16.860749,6.870357,8.430375,0.083333,170.000000,0.000000,5.000000,0.542184,1.641268
3,13.403269,0.000000,32.159805,0.000000,13.403269,32.159805,216.690306,1074.727421,13.740715,16.860749,6.870357,8.430375,0.083333,170.000000,0.000000,5.000000,0.542184,1.641268
3,-221.720490,0.000000,-1447.832043,0.000000,224.846390,1447.832043,2244.282534,2475.511019,30.088460,32.086049,15.044230,16.043024,0.250000,40.000000,0.000000,15.000000,3.406936,3.736437
3,-253.293653,0.000000,-1368.337921,0.000000,256.419553,1368.337921,2244.282534,2475.511019,30.088460,32.086049,15.044230,16.043024,0.250000,40.000000,0.000000,15.000000,3.406936,3.736437
3,67.126972,0.000000,-2141.683303,0.000000,67.126972,2141.683303,1850.420149,2700.205125,18.017972,31.829458,9.008986,15.914729,0.125000,230.000000,0.000000,5.000000,2.662129,3.993013
3,73.534668,0.000000,-2112.101682,0.000000,73.534668,2112.101682,1850.420149,2700.205125,18.017972,31.829458,9.008986,15.914729,0.125000,230.000000,0.000000,5.000000,2.662129,3.993013
1,4.754850,0.000000,1.171337,0.000000,5.884918,4.389355,186.115467,117.768892,11.892414,14.815902,5.946207,7.407951,0.058824,20.000000,0.000000,5.000000,0.374521,0.445849
1,-71.099328,0.000000,-2879.669649,0.000000,71.099328,2879.669649,289.543915,287.966965,20.108627,21.439898,10.054314,10.719949,0.024390,110.000000,0.000000,10.000000,0.644630,0.787135
1,-2141.933644,0.000000,-1544.404662,0.000000,2141.933644,1544.404662,214.193364,154.440466,16.832038,21.732907,8.416019,10.866454,0.076923,110.000000,0.000000,5.000000,0.565754,0.627561
1,-470.275563,0.000000,-2884.602096,0.000000,470.275563,2884.602096,223.000330,288.460210,31.856386,51.684675,15.928193,25.842337,0.045455,780.000000,0.000000,15.000000,0.914442,1.394942
1,-470.275563,0.000000,-2884.602096,0.000000,470.275563,2884.602096,223.000330,288.460210,31.856386,51.684675,15.928193,25.842337,0.045455,780.000000,0.000000,15.000000,0.914442,1.394942
1,-2328.291751,0.000000,-1854.696427,0.000000,2328.291751,1854.696427,232.829175,185.469643,23.657549,37.832526,11.828774,18.916263,0.090909,520.000000,0.000000,10.000000,0.725729,0.988929
1,-2981.924012,0.000000,-2002.874360,0.000000,2981.924012,2002.874360,298.192401,200.287436,43.818773,42.025890,21.909386,21.012945,0.027027,120.000000,0.000000,20.000000,1.029508,1.090742
1,-2981.924012,0.000000,-2002.874360,0.000000,2981.924012,2002.874360,298.192401,200.287436,43.818773,42.025890,21.909386,21.012945,0.027027,120.000000,0.000000,20.000000,1.029508,1.090742
1,13.212035,0.000000,-3638.725636,0.000000,13.212035,3638.725636,358.392789,363.872564,13.526729,48.847634,6.763364,24.423817,0.051282,2040.000000,0.000000,5.000000,0.718235,1.431913
1,-3104.106305,0.000000,-2737.302059,0.000000,3104.106305,2737.302059,310.410630,273.730206,24.727667,42.318374,12.363834,21.159187,0.066667,940.000000,0.000000,10.000000,0.834537,1.188831
2,-1171.690123,0.000000,-833.796046,0.000000,1171.690123,833.796046,117.169012,83.379605,6.819629,10.596455,3.409814,5.298227,0.047619,50.000000,0.000000,0.000000,0.136393,0.316201
2,-2006.742387,0.000000,-6140.359155,0.000000,2006.742387,6140.359155,200.674239,614.035916,39.114980,38.069426,19.557490,19.034713,0.166667,670.000000,0.000000,15.000000,1.031828,1.528222
2,-2006.742387,0.000000,-6140.359155,0.000000,2006.742387,6140.359155,200.674239,614.035916,39.114980,38.069426,19.557490,19.034713,0.166667,670.000000,0.000000,15.000000,1.031828,1.528222
4,566.002034,0.000000,5704.435191,0.000000,566.002034,5704.435191,423.557710,570.443519,26.504409,26.689667,13.252204,13.344833,0.090909,30.000000,0.000000,10.000000,1.001784,1.263800
4,17625.235305,0.000000,8462.082247,0.000000,17625.235305,8462.082247,2129.481037,846.208225,29.142160,49.225201,14.571080,24.612601,0.055556,460.000000,0.000000,10.000000,3.455513,2.040426
4,17625.235305,0.000000,8462.082247,0.000000,17625.235305,8462.082247,2129.481037,846.208225,29.142160,49.225201,14.571080,24.612601,0.055556,460.000000,0.000000,10.000000,3.455513,2.040426
4,17625.235305,0.000000,8462.082247,0.000000,17625.235305,8462.082247,2129.481037,846.208225,29.142160,49.225201,14.571080,24.612601,0.055556,460.000000,0.000000,10.000000,3.188397,2.040426
4,17625.235305,0.000000,8462.082247,0.000000,17625.235305,8462.082247,2129.481037,846.208225,29.142160,49.225201,14.571080,24.612601,0.055556,460.000000,0.000000,10.000000,3.188397,2.040426
4,4.532494,0.000000,499.943130,0.000000,4.532494,499.943130,125.170415,49.994313,8.064093,37.975841,4.032047,18.987921,0.111111,1100.000000,0.000000,0.000000,0.270690,0.821594
4,3082.437850,0.000000,2988.398797,0.000000,3082.437850,2988.398797,308.243785,298.839880,36.999842,38.682059,18.499921,19.341030,0.071429,320.000000,0.000000,15.000000,1.124029,1.146849
4,10829.169896,0.000000,7001.076067,0.000000,10829.169896,7001.076067,1082.916990,700.107607,49.105528,45.547742,24.552764,22.773871,0.042553,460.000000,0.000000,20.000000,1.907111,1.785694
4,7782.099601,0.000000,2386.467347,0.000000,7782.099601,2386.467347,778.209960,238.646735,39.312388,38.299348,19.656194,19.149674,0.062500,460.000000,0.000000,15.000000,1.758484,1.065835
